"gene","pathway"
"IL12B","DOID.437"
"AQP4","DOID.437"
"CXCL10","DOID.437"
"LGALS1","DOID.437"
"MUSK","DOID.437"
"FOXP3","DOID.437"
"PDCD1","DOID.437"
"ABCB1","DOID.437"
"PTPRC","DOID.437"
"IL21","DOID.437"
"RAPSN","DOID.437"
"TGFB1","DOID.437"
"TLR4","DOID.437"
"TNF","DOID.437"
"C3","DOID.437"
"TTN","DOID.437"
"CA3","DOID.437"
"CACNA1S","DOID.437"
"CD276","DOID.437"
"CXCL13","DOID.865"
"ICAM1","DOID.865"
"MEFV","DOID.865"
"MMP2","DOID.865"
"MPO","DOID.865"
"S100A9","DOID.865"
"ARFGEF2","DOID.480"
"ARX","DOID.480"
"KCNMA1","DOID.480"
"POLG","DOID.480"
"JPH3","DOID.480"
"SLC6A3","DOID.480"
"SLC16A2","DOID.480"
"SGCE","DOID.480"
"SLC34A2","DOID.12117"
"NPC2","DOID.14504"
"CHIT1","DOID.14504"
"ABCA1","DOID.14504"
"GBA","DOID.14504"
"NPC1L1","DOID.14504"
"APOE","DOID.14504"
"NPC1","DOID.14504"
"CCL18","DOID.14504"
"SMPD1","DOID.14504"
"SREBF2","DOID.14504"
"TLR4","DOID.14504"
"SCARB1","DOID.14504"
"SCGN","DOID.5715"
"POMC","DOID.5715"
"CCND1","DOID.5715"
"SLCO1B1","DOID.2741"
"PDLIM5","DOID.1596"
"HTR1A","DOID.1596"
"HTR1B","DOID.1596"
"HTR2A","DOID.1596"
"APOA4","DOID.1596"
"APOE","DOID.1596"
"IGF1R","DOID.1596"
"CXCL8","DOID.1596"
"AR","DOID.1596"
"ITGA2","DOID.1596"
"ITGB1","DOID.1596"
"KCNK2","DOID.1596"
"ARRB1","DOID.1596"
"MAOA","DOID.1596"
"MAPT","DOID.1596"
"MTHFR","DOID.1596"
"MTNR1A","DOID.1596"
"OXT","DOID.1596"
"P2RX7","DOID.1596"
"PDE1A","DOID.1596"
"PDE4B","DOID.1596"
"POMC","DOID.1596"
"RTN4","DOID.1596"
"PTX3","DOID.1596"
"BDNF","DOID.1596"
"S100A10","DOID.1596"
"CCL2","DOID.1596"
"SELP","DOID.1596"
"SLC6A3","DOID.1596"
"SLC6A4","DOID.1596"
"SNCA","DOID.1596"
"WFS1","DOID.1596"
"CAMK2A","DOID.1596"
"CAMK2B","DOID.1596"
"SGCE","DOID.1596"
"TXNIP","DOID.13809"
"OSBPL10","DOID.13809"
"APOA5","DOID.13809"
"FABP4","DOID.13809"
"FABP2","DOID.13809"
"FN1","DOID.13809"
"APOA1","DOID.13809"
"APOA2","DOID.13809"
"APOB","DOID.13809"
"APOE","DOID.13809"
"IRS1","DOID.13809"
"FADS3","DOID.13809"
"LPL","DOID.13809"
"NFKB1","DOID.13809"
"SERPINE1","DOID.13809"
"PON1","DOID.13809"
"PPARA","DOID.13809"
"PPARG","DOID.13809"
"PNPLA2","DOID.13809"
"RXRG","DOID.13809"
"SCD","DOID.13809"
"C3","DOID.13809"
"USF1","DOID.13809"
"XDH","DOID.13809"
"ADIPOQ","DOID.13809"
"CD36","DOID.13809"
"TXNIP","DOID.3650"
"FBP1","DOID.3650"
"MLXIP","DOID.3650"
"ISCU","DOID.3650"
"GSTZ1","DOID.3650"
"IL10","DOID.3650"
"ND3","DOID.3650"
"ND5","DOID.3650"
"SLC25A3","DOID.3650"
"POLG","DOID.3650"
"TMEM70","DOID.3650"
"SLC9A1","DOID.3650"
"SUCLG1","DOID.3650"
"ASIC3","DOID.3650"
"PDPN","DOID.3304"
"CGB3","DOID.3304"
"APC","DOID.3304"
"AQP1","DOID.3304"
"AQP4","DOID.3304"
"KIT","DOID.3304"
"PDPN","DOID.3319"
"CTNNB1","DOID.3319"
"CTSK","DOID.3319"
"VEGFD","DOID.3319"
"LAMC2","DOID.3319"
"SERPINE1","DOID.3319"
"PLAUR","DOID.3319"
"SRF","DOID.3319"
"BSG","DOID.3319"
"TIMP3","DOID.3319"
"TSC1","DOID.3319"
"TSC2","DOID.3319"
"VEGFC","DOID.3319"
"CXCR4","DOID.3319"
"HMGA2","DOID.3319"
"CD44","DOID.3319"
"PDPN","DOID.4440"
"CGB3","DOID.4440"
"DDX1","DOID.4440"
"ETV4","DOID.4440"
"GJA1","DOID.4440"
"SOX8","DOID.4440"
"HSD17B4","DOID.4440"
"FAS","DOID.4440"
"FASLG","DOID.4440"
"KIT","DOID.4440"
"LDHAP1","DOID.4440"
"YBX2","DOID.4440"
"POU2AF1","DOID.4440"
"DAD1P1","DOID.4440"
"BAX","DOID.4440"
"RB1","DOID.4440"
"BCL2","DOID.4440"
"RET","DOID.4440"
"SOX17","DOID.4440"
"SOX2","DOID.4440"
"BRAF","DOID.4440"
"TP53","DOID.4440"
"TCL1A","DOID.4440"
"UTF1","DOID.4440"
"PROM1","DOID.4440"
"MCFD2","DOID.4440"
"KLF4","DOID.4440"
"CDH1","DOID.4440"
"PDPN","DOID.4488"
"PDPN","DOID.5304"
"GPC3","DOID.5304"
"HILPDA","DOID.5304"
"HOXA10","DOID.5304"
"INHBA","DOID.5304"
"PTEN","DOID.5304"
"CDH1","DOID.5304"
"PDPN","DOID.6262"
"SLC2A1","DOID.6262"
"CLDN1","DOID.6262"
"POSTN","DOID.13207"
"CORT","DOID.13207"
"CTGF","DOID.13207"
"AGER","DOID.13207"
"APLNR","DOID.13207"
"ECM1","DOID.13207"
"EDN1","DOID.13207"
"EPO","DOID.13207"
"FGF2","DOID.13207"
"HIF1A","DOID.13207"
"ICAM1","DOID.13207"
"IL6","DOID.13207"
"KIT","DOID.13207"
"LOX","DOID.13207"
"KITLG","DOID.13207"
"MME","DOID.13207"
"MMP2","DOID.13207"
"MMP9","DOID.13207"
"NFKB1","DOID.13207"
"PGF","DOID.13207"
"ROBO4","DOID.13207"
"PLXDC1","DOID.13207"
"RBP4","DOID.13207"
"CCL2","DOID.13207"
"CXCL12","DOID.13207"
"SELE","DOID.13207"
"SOD1","DOID.13207"
"SP1","DOID.13207"
"SPARC","DOID.13207"
"TNF","DOID.13207"
"UCP2","DOID.13207"
"VCAM1","DOID.13207"
"VEGFA","DOID.13207"
"VWF","DOID.13207"
"APLN","DOID.13207"
"IGF2BP3","DOID.14681"
"CSH1","DOID.14681"
"H19","DOID.14681"
"GRB2","DOID.14681"
"GRB7","DOID.14681"
"MESTIT1","DOID.14681"
"ZFP57","DOID.14681"
"MEST","DOID.14681"
"PLAGL1","DOID.14681"
"MBD3","DOID.14681"
"FOXP2","DOID.14681"
"CAMKK2","DOID.593"
"ADORA2A","DOID.593"
"HTR1A","DOID.593"
"P2RX7","DOID.593"
"SLC6A2","DOID.593"
"YKT6","DOID.150"
"HTR1A","DOID.150"
"HTR1B","DOID.150"
"HTR2A","DOID.150"
"MAOA","DOID.150"
"MAPT","DOID.150"
"PDE4B","DOID.150"
"BDNF","DOID.150"
"SCN1A","DOID.150"
"SLC6A4","DOID.150"
"SNCA","DOID.150"
"WFS1","DOID.150"
"CELF2","DOID.11198"
"IL7","DOID.11198"
"TBX1","DOID.11198"
"CXCR6","DOID.1116"
"CGB3","DOID.1116"
"GRK2","DOID.1116"
"FPR2","DOID.1116"
"GNB3","DOID.1116"
"CFH","DOID.1116"
"ICAM1","DOID.1116"
"HCAR2","DOID.1116"
"IL6","DOID.1116"
"IL10","DOID.1116"
"IRAK1","DOID.1116"
"ITGA5","DOID.1116"
"ITGAM","DOID.1116"
"ITGB2","DOID.1116"
"ARR3","DOID.1116"
"NRAS","DOID.1116"
"IL23A","DOID.1116"
"PIK3CG","DOID.1116"
"MAPK1","DOID.1116"
"MAPK3","DOID.1116"
"PSEN1","DOID.1116"
"PTAFR","DOID.1116"
"PTGIR","DOID.1116"
"RELA","DOID.1116"
"SAA1","DOID.1116"
"CCL2","DOID.1116"
"CCL22","DOID.1116"
"STAT1","DOID.1116"
"STAT3","DOID.1116"
"TIMP1","DOID.1116"
"TLR4","DOID.1116"
"SERPING1","DOID.1116"
"UMOD","DOID.1116"
"CASR","DOID.1116"
"LACRT","DOID.1116"
"CXCR6","DOID.11339"
"TGFB1","DOID.11339"
"CXCR6","DOID.12361"
"FCRL3","DOID.12361"
"SCGB3A2","DOID.12361"
"CCR5","DOID.12361"
"CTLA4","DOID.12361"
"ADRB2","DOID.12361"
"CYP27B1","DOID.12361"
"EDN1","DOID.12361"
"ESR2","DOID.12361"
"FCGR2A","DOID.12361"
"TAB2","DOID.12361"
"PRDX5","DOID.12361"
"PTPN22","DOID.12361"
"GC","DOID.12361"
"GNAS","DOID.12361"
"CXCR3","DOID.12361"
"CD274","DOID.12361"
"HLA-A","DOID.12361"
"HLA-B","DOID.12361"
"HLA-C","DOID.12361"
"HLA-DPB1","DOID.12361"
"HLA-DQA1","DOID.12361"
"HLA-DQB1","DOID.12361"
"HLA-DRB1","DOID.12361"
"APEX1","DOID.12361"
"ICAM1","DOID.12361"
"IGF1","DOID.12361"
"IGF1R","DOID.12361"
"FAS","DOID.12361"
"IL1A","DOID.12361"
"IL1B","DOID.12361"
"IL2RA","DOID.12361"
"FASLG","DOID.12361"
"IL4R","DOID.12361"
"IL6","DOID.12361"
"IL6R","DOID.12361"
"CXCL8","DOID.12361"
"IL10","DOID.12361"
"IL12B","DOID.12361"
"IL13","DOID.12361"
"IL16","DOID.12361"
"TNFRSF9","DOID.12361"
"CXCL10","DOID.12361"
"IRF1","DOID.12361"
"MBL2","DOID.12361"
"CXCL9","DOID.12361"
"MTHFR","DOID.12361"
"NFKB1","DOID.12361"
"FOXP3","DOID.12361"
"SLC26A4","DOID.12361"
"PPARA","DOID.12361"
"PPARG","DOID.12361"
"BAK1","DOID.12361"
"PTPRC","DOID.12361"
"BAX","DOID.12361"
"BCL2","DOID.12361"
"CCL5","DOID.12361"
"SELE","DOID.12361"
"SELL","DOID.12361"
"IFIH1","DOID.12361"
"ST6GAL1","DOID.12361"
"ST3GAL1","DOID.12361"
"SLC5A5","DOID.12361"
"TAP1","DOID.12361"
"TAP2","DOID.12361"
"TFPI","DOID.12361"
"TG","DOID.12361"
"TNF","DOID.12361"
"TNFRSF1B","DOID.12361"
"TP53","DOID.12361"
"TPO","DOID.12361"
"TSHR","DOID.12361"
"VDR","DOID.12361"
"XRCC1","DOID.12361"
"FCRL5","DOID.12361"
"CASP8","DOID.12361"
"CD1A","DOID.12361"
"CD1C","DOID.12361"
"CD80","DOID.12361"
"CD40","DOID.12361"
"CXCR6","DOID.552"
"MASP2","DOID.552"
"IRAK3","DOID.552"
"CMA1","DOID.552"
"COL1A1","DOID.552"
"COL3A1","DOID.552"
"CR1","DOID.552"
"CRP","DOID.552"
"CTSK","DOID.552"
"ACE","DOID.552"
"AGTR1","DOID.552"
"ELANE","DOID.552"
"STX2","DOID.552"
"ABCA3","DOID.552"
"FOXF1","DOID.552"
"CD274","DOID.552"
"HBM","DOID.552"
"HMGB1","DOID.552"
"HMOX1","DOID.552"
"HSD11B2","DOID.552"
"TNC","DOID.552"
"APOE","DOID.552"
"IKBKB","DOID.552"
"IL1B","DOID.552"
"IL1RN","DOID.552"
"IL4","DOID.552"
"IL4R","DOID.552"
"IL5","DOID.552"
"IL6","DOID.552"
"IL6ST","DOID.552"
"CXCL8","DOID.552"
"IL10","DOID.552"
"IL12A","DOID.552"
"IL13","DOID.552"
"IL13RA1","DOID.552"
"IL13RA2","DOID.552"
"IL17A","DOID.552"
"IL18","DOID.552"
"LGALS9","DOID.552"
"MBL2","DOID.552"
"MIF","DOID.552"
"MMP2","DOID.552"
"MMP7","DOID.552"
"MMP9","DOID.552"
"MUC1","DOID.552"
"MUC5AC","DOID.552"
"MYLK","DOID.552"
"ATM","DOID.552"
"NPPA","DOID.552"
"NTF3","DOID.552"
"SERPINE1","DOID.552"
"PDCD1","DOID.552"
"SERPINA1","DOID.552"
"PLAT","DOID.552"
"PLAU","DOID.552"
"TLR9","DOID.552"
"TREM1","DOID.552"
"AKR1B10","DOID.552"
"CYSLTR2","DOID.552"
"PTGS2","DOID.552"
"BDNF","DOID.552"
"CCL2","DOID.552"
"CCL16","DOID.552"
"CCL17","DOID.552"
"CCL21","DOID.552"
"CXCL12","DOID.552"
"SFTPC","DOID.552"
"SFTPD","DOID.552"
"SHH","DOID.552"
"SLPI","DOID.552"
"SOD3","DOID.552"
"SPP1","DOID.552"
"BPI","DOID.552"
"TAC1","DOID.552"
"TAP1","DOID.552"
"TFPI","DOID.552"
"TGFB1","DOID.552"
"THBD","DOID.552"
"TLR5","DOID.552"
"TNF","DOID.552"
"TP53","DOID.552"
"MUC5B","DOID.552"
"SFTPA2","DOID.552"
"TXN","DOID.552"
"VEGFA","DOID.552"
"CXCR4","DOID.552"
"CALCA","DOID.552"
"CASP6","DOID.552"
NA,"DOID.552"
"CFLAR","DOID.552"
"CD14","DOID.552"
"TNFRSF8","DOID.552"
"CXCR6","DOID.3192"
"EGFR","DOID.3192"
"ESR1","DOID.3192"
"GFAP","DOID.3192"
"KIT","DOID.3192"
"MIR21","DOID.3192"
"NF2","DOID.3192"
"PDGFRA","DOID.3192"
"PDGFRB","DOID.3192"
"CXCL16","DOID.3192"
"RAC1","DOID.3192"
"CCND1","DOID.3192"
"BDNF","DOID.3192"
"BMP2","DOID.3192"
"BMP3","DOID.3192"
"BMP4","DOID.3192"
"BMP5","DOID.3192"
"SMARCB1","DOID.3192"
"STAT3","DOID.3192"
"ARHGEF7","DOID.3192"
"HGS","DOID.3192"
"CD34","DOID.3192"
"CD44","DOID.3192"
"CD226","DOID.4226"
"EPAS1","DOID.4226"
"MALAT1","DOID.4226"
"MIR148A","DOID.4226"
"PDGFRA","DOID.4226"
"PDGFRB","DOID.4226"
"MIR20B","DOID.4226"
"SDHB","DOID.4226"
"SDHC","DOID.4226"
"SDHD","DOID.4226"
"TNFSF13B","DOID.12894"
"GRAP","DOID.12894"
"MALT1","DOID.12894"
"LILRA3","DOID.12894"
"CHRM1","DOID.12894"
"CHRM3","DOID.12894"
"CCR7","DOID.12894"
"COL17A1","DOID.12894"
"AGER","DOID.12894"
"EGF","DOID.12894"
"TXLNA","DOID.12894"
"ARHGAP45","DOID.12894"
"HGF","DOID.12894"
"HMGB1","DOID.12894"
"ICAM1","DOID.12894"
"IFNA1","DOID.12894"
"IFNB1","DOID.12894"
"IFNG","DOID.12894"
"APOH","DOID.12894"
"FAS","DOID.12894"
"IL1B","DOID.12894"
"IL2RA","DOID.12894"
"FASLG","DOID.12894"
"IL7","DOID.12894"
"IL10","DOID.12894"
"IL12A","DOID.12894"
"IL17A","DOID.12894"
"IL18","DOID.12894"
"IRF5","DOID.12894"
"ITPR1","DOID.12894"
"ITPR3","DOID.12894"
"JUN","DOID.12894"
"LCN1","DOID.12894"
"MUC1","DOID.12894"
"NFKBIA","DOID.12894"
"NFKBIL1","DOID.12894"
"NGF","DOID.12894"
"NOS3","DOID.12894"
"FURIN","DOID.12894"
"FOXP3","DOID.12894"
"TLR7","DOID.12894"
"TLR8","DOID.12894"
"TLR9","DOID.12894"
"RETN","DOID.12894"
"PSMB9","DOID.12894"
"BAK1","DOID.12894"
"RBBP4","DOID.12894"
"BDNF","DOID.12894"
"SPTAN1","DOID.12894"
"TRIM21","DOID.12894"
"TROVE2","DOID.12894"
"SSB","DOID.12894"
"STAT1","DOID.12894"
"STAT3","DOID.12894"
"STAT4","DOID.12894"
"TLR3","DOID.12894"
"TNF","DOID.12894"
"TNFRSF1B","DOID.12894"
"C4BPB","DOID.12894"
"TXN","DOID.12894"
"XDH","DOID.12894"
"ISCA1","DOID.12894"
"HMCN1","DOID.12894"
"CASP8","DOID.12894"
"TNFSF13","DOID.12894"
"CD6","DOID.12894"
"ADIPOQ","DOID.12894"
"MUC16","DOID.12894"
"CD70","DOID.12894"
"TNFSF13B","DOID.1588"
"ADAMTS13","DOID.1588"
"CP","DOID.1588"
"CRP","DOID.1588"
"ZFPM1","DOID.1588"
"F2R","DOID.1588"
"F5","DOID.1588"
"FCGR2A","DOID.1588"
"FCGR3B","DOID.1588"
"ANKRD26","DOID.1588"
"FLNA","DOID.1588"
"PTPN22","DOID.1588"
"GATA1","DOID.1588"
"CFH","DOID.1588"
"HLA-DRB3","DOID.1588"
"ICAM1","DOID.1588"
"FAS","DOID.1588"
"IL6","DOID.1588"
"CXCL8","DOID.1588"
"IL11","DOID.1588"
"IL18","DOID.1588"
"CXCL10","DOID.1588"
"ITGA2","DOID.1588"
"ITGA2B","DOID.1588"
"ITGB2","DOID.1588"
"ITGB3","DOID.1588"
"JAK2","DOID.1588"
"MBL2","DOID.1588"
"MPL","DOID.1588"
"MYH9","DOID.1588"
"PF4","DOID.1588"
"CYCS","DOID.1588"
"IL21","DOID.1588"
"CCL5","DOID.1588"
"SELL","DOID.1588"
"ST3GAL4","DOID.1588"
"STIM1","DOID.1588"
"TGFB1","DOID.1588"
"THPO","DOID.1588"
"TPO","DOID.1588"
"VWF","DOID.1588"
"WAS","DOID.1588"
"WIPF1","DOID.1588"
"MASTL","DOID.1588"
"RUNX1","DOID.1588"
"TNFSF13","DOID.1588"
"TNFSF10","DOID.1588"
"IL18R1","DOID.1588"
"ACBD5","DOID.1588"
"TNFSF13B","DOID.2048"
"FCRL3","DOID.2048"
"CYP2D6","DOID.2048"
"DBT","DOID.2048"
"FCGR2A","DOID.2048"
"FCGR2B","DOID.2048"
"PHGDH","DOID.2048"
"GSTT1","DOID.2048"
"HLA-B","DOID.2048"
"HLA-DQA1","DOID.2048"
"HLA-DRB1","DOID.2048"
"HLA-DRB3","DOID.2048"
"AIRE","DOID.2048"
"FAS","DOID.2048"
"ARG1","DOID.2048"
"KRT8","DOID.2048"
"KRT18","DOID.2048"
"NOS2","DOID.2048"
"OPRD1","DOID.2048"
"SEPSECS","DOID.2048"
"POMC","DOID.2048"
"UGT1A6","DOID.2048"
"PTPRC","DOID.2048"
"TNFSF13B","DOID.9471"
"CHI3L1","DOID.9471"
"TIRAP","DOID.9471"
"ENO2","DOID.9471"
"GBP1","DOID.9471"
"HGF","DOID.9471"
"HLA-DRB1","DOID.9471"
"ICAM1","DOID.9471"
"CXCL8","DOID.9471"
"IL17A","DOID.9471"
"ARRB2","DOID.9471"
"MBL2","DOID.9471"
"MDK","DOID.9471"
"MIF","DOID.9471"
"MMP2","DOID.9471"
"MMP9","DOID.9471"
"MPO","DOID.9471"
"NOTCH1","DOID.9471"
"PLAU","DOID.9471"
"TLR9","DOID.9471"
"CXCL5","DOID.9471"
"TLR2","DOID.9471"
"VEGFA","DOID.9471"
"CASP3","DOID.9471"
"TNFSF13","DOID.9471"
"TNFSF10","DOID.9471"
"DLL3","DOID.1934"
"EVC2","DOID.1934"
"MESP2","DOID.1934"
"MMAA","DOID.1934"
"FGFR2","DOID.1934"
"LFNG","DOID.1934"
"PKD1","DOID.1934"
"HES7","DOID.1934"
"CLDN16","DOID.12679"
"CLDN19","DOID.12679"
"SLC4A1","DOID.12679"
"SLC12A1","DOID.12679"
"SLC34A1","DOID.12679"
"FUT9","DOID.12365"
"ADAMTS13","DOID.12365"
"CHIT1","DOID.12365"
"TIRAP","DOID.12365"
"SPPL3","DOID.12365"
"ADORA2A","DOID.12365"
"CR1","DOID.12365"
"CRP","DOID.12365"
"CYBB","DOID.12365"
"ADRB2","DOID.12365"
"ACE","DOID.12365"
"EDN1","DOID.12365"
"ENG","DOID.12365"
"EPO","DOID.12365"
"EPOR","DOID.12365"
"FCGR2A","DOID.12365"
"FCGR2B","DOID.12365"
"FLT1","DOID.12365"
"ACKR1","DOID.12365"
"G6PD","DOID.12365"
"NCR3","DOID.12365"
"HAVCR1","DOID.12365"
"GNAS","DOID.12365"
"ABO","DOID.12365"
"ANGPT1","DOID.12365"
"ANGPT2","DOID.12365"
"GSR","DOID.12365"
"GSTM1","DOID.12365"
"GSTP1","DOID.12365"
"GSTT1","DOID.12365"
"GYPA","DOID.12365"
"GYPB","DOID.12365"
"GYPC","DOID.12365"
"HBB","DOID.12365"
"HBE1","DOID.12365"
"HLA-B","DOID.12365"
"HLA-DRB1","DOID.12365"
"HMOX1","DOID.12365"
"HP","DOID.12365"
"HPRT1","DOID.12365"
"ICAM1","DOID.12365"
"IFNAR1","DOID.12365"
"IFNG","DOID.12365"
"IFNGR1","DOID.12365"
"APOE","DOID.12365"
"IL1B","DOID.12365"
"IL1RN","DOID.12365"
"IL2","DOID.12365"
"IL2RA","DOID.12365"
"IL3","DOID.12365"
"IL4","DOID.12365"
"IL6","DOID.12365"
"IL10","DOID.12365"
"IL12A","DOID.12365"
"IL12B","DOID.12365"
"AQP3","DOID.12365"
"IL18","DOID.12365"
"CXCL10","DOID.12365"
"IRF1","DOID.12365"
"LGALS2","DOID.12365"
"LMAN1","DOID.12365"
"LTA","DOID.12365"
"MBL2","DOID.12365"
"MET","DOID.12365"
"MIF","DOID.12365"
"CXCL9","DOID.12365"
"MMP1","DOID.12365"
"MYD88","DOID.12365"
"NOS1","DOID.12365"
"NOS2","DOID.12365"
"NOS3","DOID.12365"
"P2RY1","DOID.12365"
"PF4","DOID.12365"
"PKLR","DOID.12365"
"TLR9","DOID.12365"
"PTGS2","DOID.12365"
"HAMP","DOID.12365"
"IL21","DOID.12365"
"ACE2","DOID.12365"
"SAA1","DOID.12365"
"CCL5","DOID.12365"
"CCL18","DOID.12365"
"CX3CL1","DOID.12365"
"SLC4A1","DOID.12365"
"NCF1","DOID.12365"
"SPTA1","DOID.12365"
"TCN2","DOID.12365"
"TLR1","DOID.12365"
"TLR2","DOID.12365"
"TLR4","DOID.12365"
"TNF","DOID.12365"
"TNFRSF1A","DOID.12365"
"TNFRSF1B","DOID.12365"
"C5AR1","DOID.12365"
"VEGFA","DOID.12365"
"VWF","DOID.12365"
"PRRC2A","DOID.12365"
"COL18A1","DOID.12365"
"CAPN1","DOID.12365"
"CAPN2","DOID.12365"
"VNN1","DOID.12365"
"CD36","DOID.12365"
"CD40LG","DOID.12365"
"CORIN","DOID.9651"
"CYP11B2","DOID.9651"
"EDN1","DOID.9651"
"MMP2","DOID.9651"
"MMP9","DOID.9651"
"NPPB","DOID.9651"
"UCN","DOID.9651"
"UCN2","DOID.9651"
"ACY1","DOID.9651"
"CETP","DOID.13810"
"CRABP2","DOID.13810"
"AGT","DOID.13810"
"EGFR","DOID.13810"
"F7","DOID.13810"
"ALOX5AP","DOID.13810"
"PCSK9","DOID.13810"
"APOA1","DOID.13810"
"APOB","DOID.13810"
"CXCL8","DOID.13810"
"IL10","DOID.13810"
"LDLR","DOID.13810"
"LPA","DOID.13810"
"LRP1","DOID.13810"
"MMP9","DOID.13810"
"MPO","DOID.13810"
"MTHFR","DOID.13810"
"MTTP","DOID.13810"
"NPPA","DOID.13810"
"PON1","DOID.13810"
"ABCG5","DOID.13810"
"ABCG8","DOID.13810"
"SOD1","DOID.13810"
"TNF","DOID.13810"
"ADIPOQ","DOID.13810"
"CETP","DOID.4247"
"MMP2","DOID.4247"
"MMP3","DOID.4247"
"TLR2","DOID.4247"
"TNF","DOID.4247"
"CETP","DOID.4248"
"CRP","DOID.4248"
"CYBA","DOID.4248"
"ADIPQTL3","DOID.4248"
"ICAM1","DOID.4248"
"APOE","DOID.4248"
"IL6","DOID.4248"
"ITGAL","DOID.4248"
"SERPINE1","DOID.4248"
"CCL2","DOID.4248"
"SFTPD","DOID.4248"
"SPP1","DOID.4248"
"TLR4","DOID.4248"
"APLN","DOID.4248"
"NFAT5","DOID.614"
"DCK","DOID.614"
"FAS","DOID.614"
"IL2","DOID.614"
"IL7","DOID.614"
"IL15","DOID.614"
"NBN","DOID.614"
"BCL2L1","DOID.614"
"XCL1","DOID.614"
"CD4","DOID.614"
"CD8A","DOID.614"
"CD28","DOID.614"
"MASP2","DOID.1586"
"FCGR2A","DOID.1586"
"FCGR3B","DOID.1586"
"HLA-DQA1","DOID.1586"
"HLA-DQB1","DOID.1586"
"HLA-DRB1","DOID.1586"
"ICAM1","DOID.1586"
"MBL2","DOID.1586"
"TGFB1","DOID.1586"
"TLR2","DOID.1586"
"TNF","DOID.1586"
"MASP2","DOID.57"
"HLA-B","DOID.57"
"MBL2","DOID.57"
"NPPB","DOID.57"
"CHL1","DOID.3314"
"CSPG4","DOID.3314"
"EGFR","DOID.3314"
"IFNG","DOID.3314"
"MELTF","DOID.3314"
"OGG1","DOID.3314"
"CXCL12","DOID.3314"
"TP53","DOID.3314"
"TSC2","DOID.3314"
"CXCR4","DOID.3314"
"NES","DOID.3507"
"COL1A1","DOID.3507"
"CTSK","DOID.3507"
"APOD","DOID.3507"
"PDGFB","DOID.3507"
"PDGFRB","DOID.3507"
"PTGS2","DOID.3507"
"RARB","DOID.3507"
"SOX2","DOID.3507"
"TP53","DOID.3507"
"CD34","DOID.3507"
"NES","DOID.4418"
"CTSK","DOID.4418"
"FGFR2","DOID.4418"
"AR","DOID.4418"
"MMP9","DOID.4418"
"PTGS2","DOID.4418"
NA,"DOID.4418"
"SFTPB","DOID.4418"
"SOX2","DOID.4418"
"SERPINH1","DOID.4418"
"CFTR","DOID.12336"
"PRSS21","DOID.12336"
"KIF2C","DOID.12336"
"SLC26A8","DOID.12336"
"CATSPER1","DOID.12336"
"SEPT12","DOID.12336"
"PACRG","DOID.12336"
"CREM","DOID.12336"
"CYP1A1","DOID.12336"
"CYP19A1","DOID.12336"
"DAZ1","DOID.12336"
"DAZL","DOID.12336"
"ESR1","DOID.12336"
"CSTF2T","DOID.12336"
"PUM2","DOID.12336"
"FSHR","DOID.12336"
"GAMT","DOID.12336"
"MLH3","DOID.12336"
"TSSK4","DOID.12336"
"DDX25","DOID.12336"
"PDIA3","DOID.12336"
"GSTM1","DOID.12336"
"GSTT1","DOID.12336"
"HFE","DOID.12336"
"HSPA2","DOID.12336"
"HSPB1","DOID.12336"
"APOB","DOID.12336"
"INSL3","DOID.12336"
"AR","DOID.12336"
"MIF","DOID.12336"
"MSH5","DOID.12336"
"MTHFR","DOID.12336"
"MTRR","DOID.12336"
"OXT","DOID.12336"
"OXTR","DOID.12336"
"DCXR","DOID.12336"
"OAZ3","DOID.12336"
"POLG","DOID.12336"
"TAF7L","DOID.12336"
"NXF2","DOID.12336"
"PRM1","DOID.12336"
"PRM2","DOID.12336"
"EPPIN","DOID.12336"
"AHRR","DOID.12336"
"PRM3","DOID.12336"
"BDNF","DOID.12336"
"SEMG1","DOID.12336"
"SEMG2","DOID.12336"
"SHBG","DOID.12336"
"SLC6A8","DOID.12336"
"SLC19A1","DOID.12336"
"SOX11","DOID.12336"
"SRY","DOID.12336"
"BRCA2","DOID.12336"
"BRDT","DOID.12336"
"AURKC","DOID.12336"
"TNF","DOID.12336"
"TP53","DOID.12336"
"CRISP2","DOID.12336"
"TSPY1","DOID.12336"
"UBE2B","DOID.12336"
"VDAC2","DOID.12336"
"XPA","DOID.12336"
"XPC","DOID.12336"
"SPAG16","DOID.12336"
"USP9Y","DOID.12336"
"USP26","DOID.12336"
"SPATA9","DOID.12336"
"SPATA16","DOID.12336"
"TSSK6","DOID.12336"
"TXNDC2","DOID.12336"
"FKBP6","DOID.12336"
"CDC25A","DOID.12336"
"CFTR","DOID.13406"
"CCR5","DOID.13406"
"FLT1","DOID.13406"
"GREM1","DOID.13406"
"ADAMDEC1","DOID.13406"
"HLA-DQB1","DOID.13406"
"HLA-DRB1","DOID.13406"
"IFNA10","DOID.13406"
"IFNA17","DOID.13406"
"IFNG","DOID.13406"
"CXCL10","DOID.13406"
"ITGAE","DOID.13406"
"NFKBIA","DOID.13406"
"ACE2","DOID.13406"
"CCL18","DOID.13406"
"CXCL5","DOID.13406"
"NOD2","DOID.13406"
"TNF","DOID.13406"
"VEGFA","DOID.13406"
"DDR1","DOID.13406"
"CFTR","DOID.4798"
"CHRM3","DOID.4798"
"DUSP1","DOID.4798"
